Timestamp,header_stamp_sec,header_stamp_nanosec,header_frame_id,angle_min,angle_max,angle_increment,time_increment,scan_time,range_min,range_max,ranges,intensities
1765492307.2930257,2,151000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.3173747,2,175000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.3444536,2,202000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.3714094,2,226000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.395604,2,250000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.420018,2,277000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.443434,2,301000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.4685,2,325000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.4946766,2,352000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.5242434,2,376000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.542921,2,400000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.5700834,2,427000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.5946558,2,451000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.6228623,2,475000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.6555653,2,502000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.673541,2,526000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.6985362,2,550000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.7259085,2,577000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.7523553,2,601000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.7733488,2,625000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.8010247,2,652000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.8246443,2,676000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.8508039,2,700000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.8781374,2,727000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.9013479,2,751000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.9246702,2,775000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.9524126,2,802000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492307.976334,2,826000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.00653,2,850000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.0300956,2,877000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.0519063,2,901000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.07633,2,925000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.1041327,2,952000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.1390274,2,976000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.1566603,3,0,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.1846972,3,27000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.2102425,3,51000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.235005,3,75000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.2648964,3,102000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.286772,3,126000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.3157105,3,150000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.3378007,3,177000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.3641171,3,201000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.3904352,3,225000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.4144702,3,252000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.4406145,3,276000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.4630194,3,300000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.490161,3,327000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.5188775,3,351000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.5376158,3,375000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.5661707,3,402000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.589085,3,426000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.6145468,3,450000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.6432445,3,477000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.6755664,3,501000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.6926255,3,525000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.7201204,3,552000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.7446082,3,576000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.7737086,3,600000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.7952716,3,627000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.820673,3,651000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.844124,3,675000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.8727314,3,702000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.9035015,3,726000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.9198916,3,750000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.9472494,3,777000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.9713662,3,801000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492308.9980392,3,825000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.0231786,3,852000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.0478442,3,876000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.071365,3,900000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.1002662,3,927000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.1292145,3,951000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.1477826,3,975000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.1747098,4,2000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.2060955,4,26000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.2279449,4,50000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.2564268,4,77000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.2801757,4,101000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.3031514,4,125000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.3311083,4,152000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.3549669,4,176000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.382243,4,200000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.4063838,4,227000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.431078,4,251000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.4548407,4,275000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.4823692,4,302000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.5105536,4,326000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.5315588,4,350000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.5575836,4,377000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.5826154,4,401000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.6066318,4,425000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.6387956,4,452000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.6580048,4,476000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.6820962,4,500000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.7091064,4,527000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.751662,4,551000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.7675047,4,575000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.7939322,4,602000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.8145933,4,626000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.83938,4,650000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.8677158,4,677000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.892309,4,701000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.9147828,4,725000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.9409614,4,752000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.9669857,4,776000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492309.991517,4,800000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.0197837,4,827000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.039965,4,851000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.064325,4,875000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.0917413,4,902000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.1204286,4,926000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.139356,4,950000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.1672657,4,977000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.1904805,5,1000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.2154531,5,25000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.2450104,5,52000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.2808077,5,76000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.2957036,5,100000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.323047,5,127000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.3476782,5,151000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.374298,5,175000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.3989565,5,202000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.422468,5,226000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.4478567,5,250000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.4769359,5,277000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.5031557,5,301000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.5221992,5,325000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.551025,5,352000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.5736904,5,376000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.5985537,5,400000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.624986,5,427000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.651101,5,451000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.673435,5,475000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.702181,5,502000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.7277343,5,526000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.7514298,5,550000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.7761672,5,577000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.8051746,5,601000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.8288538,5,625000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.8567765,5,652000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.8861325,5,676000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.90464,5,700000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.93485,5,727000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
1765492310.958743,5,751000000,lidar2d_0_laser,-3.1415927410125732,3.1415927410125732,0.008738783188164234,0.0,0.0,0.05000000074505806,25.0,<array len=720>,<array len=720>
